meas # 1
-1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, 


meas # 5
404486.000000
404485.200000
0.022515, 0.022515, 0.021918, 0.021918, 0.027677, 0.027677, 0.018797, 0.019285, 0.021727, 0.024743, 0.026208, 0.024323, 0.024323, 0.030917, 0.030917, 0.017615, 0.017127, 0.023241, 0.023241, 0.022537, 0.023026, 0.019345, 0.019345, 0.023650, 0.024138, 0.022664, 0.021688, 0.022176, 0.021688, 0.025753, 0.025264, 0.026241, 0.026729, 0.024174, 0.025639, 0.023108, 0.024085, 

0.009841, 0.009841, 0.007367, 0.009841, 0.013136, 0.017519, 0.041671, 0.055613, 0.013136, 0.013136, 0.017519, 0.009841, 0.013136, 0.017519, 0.074221, 0.007367, 0.007367, 0.013136, 0.017519, 0.009841, 0.009841, 0.009841, 0.009841, 0.023388, 0.023388, 0.009841, 0.009841, 0.007367, 0.009841, 0.013136, 0.013136, 0.007367, 0.009841, 0.009841, 0.009841, 0.031221, 0.031221, 

-0.592955, -0.592955, -0.069073, -0.069073, 0.229378, 0.229378, 0.872517, 0.872517, 0.872517, -0.335896, -0.335896, 0.512598, 0.512598, 0.484635, 0.484635, -0.186473, -0.186473, 0.348064, 0.348064, -0.164951, -0.164951, -0.654159, -0.654159, 0.380658, 0.380658, -0.350155, -0.350155, -0.350155, -0.350155, 0.248724, 0.248724, 0.248724, 0.248724, 0.293598, 0.293598, 0.640103, 0.640103, 

-0.060413, -0.060413, -0.333983, -0.333983, 0.887808, 0.887808, 0.413340, 0.413340, 0.413340, 0.609433, 0.609433, -0.371790, -0.371790, 0.864853, 0.864853, -0.429616, -0.429616, 0.271830, 0.271830, -0.144941, -0.144941, 0.594992, 0.594992, -0.703440, -0.703440, -0.155335, -0.155335, -0.155335, -0.155335, 0.567332, 0.567332, 0.567332, 0.567332, -0.232936, -0.232936, -0.729547, -0.729547, 

-0.802966, -0.802966, -0.940045, -0.940045, -0.398978, -0.398978, -0.260508, -0.260508, -0.260508, -0.718168, -0.718168, -0.773961, -0.773961, -0.130987, -0.130987, -0.883549, -0.883549, -0.897195, -0.897195, -0.975594, -0.975594, -0.466969, -0.466969, -0.600226, -0.600226, -0.923722, -0.923722, -0.923722, -0.923722, -0.785029, -0.785029, -0.785029, -0.785029, -0.927114, -0.927114, -0.240892, -0.240892, 

-1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, 


meas # 6
404487.000000
404486.000000
0.039062, 0.038085, 0.036822, 0.036822, 0.040091, 0.039603, 0.040982, 0.044400, 0.038052, 0.043444, 0.043932, 0.043674, 0.043674, 0.041737, 0.041249, 0.031878, 0.031390, 0.039030, 0.040006, 0.038158, 0.038158, 0.035870, 0.036359, 0.042162, 0.042162, 0.037215, 0.038192, 0.037215, 0.037215, 0.041287, 0.039334, 0.040799, 0.039822, 0.040842, 0.038889, 0.041412, 0.042389, 

0.009841, 0.009841, 0.005529, 0.007367, 0.013136, 0.017519, 0.041671, 0.055613, 0.013136, 0.013136, 0.017519, 0.009841, 0.013136, 0.017519, 0.074221, 0.007367, 0.007367, 0.013136, 0.017519, 0.007367, 0.009841, 0.009841, 0.009841, 0.023388, 0.023388, 0.007367, 0.009841, 0.007367, 0.007367, 0.009841, 0.009841, 0.007367, 0.009841, 0.009841, 0.007367, 0.031221, 0.031221, 

-0.593029, -0.593029, -0.069182, -0.069182, 0.229368, 0.229368, 0.872492, 0.872492, 0.872492, -0.335913, -0.335913, 0.512582, 0.512582, 0.484574, 0.484574, -0.186531, -0.186531, 0.348044, 0.348044, -0.165011, -0.165011, -0.654129, -0.654129, 0.380588, 0.380588, -0.350175, -0.350175, -0.350175, -0.350175, 0.248725, 0.248725, 0.248725, 0.248725, 0.293561, 0.293561, 0.640080, 0.640080, 

-0.060307, -0.060307, -0.334060, -0.334060, 0.887757, 0.887757, 0.413441, 0.413441, 0.413441, 0.609318, 0.609318, -0.371674, -0.371674, 0.864902, 0.864902, -0.429747, -0.429747, 0.271664, 0.271664, -0.144776, -0.144776, 0.595109, 0.595109, -0.703380, -0.703380, -0.155442, -0.155442, -0.155442, -0.155442, 0.567233, 0.567233, 0.567233, 0.567233, -0.232821, -0.232821, -0.729535, -0.729535, 

-0.802919, -0.802919, -0.940009, -0.940009, -0.399096, -0.399096, -0.260431, -0.260431, -0.260431, -0.718258, -0.718258, -0.774027, -0.774027, -0.130895, -0.130895, -0.883473, -0.883473, -0.897254, -0.897254, -0.975608, -0.975608, -0.466862, -0.466862, -0.600341, -0.600341, -0.923697, -0.923697, -0.923697, -0.923697, -0.785100, -0.785100, -0.785100, -0.785100, -0.927155, -0.927155, -0.240990, -0.240990, 

-1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, 


meas # 7
404487.800000
404487.000000
0.055509, 0.055020, 0.053507, 0.052531, 0.058819, 0.059308, 0.056847, 0.060753, 0.055382, 0.058621, 0.059109, 0.056681, 0.056193, 0.057359, 0.059312, 0.049906, 0.049417, 0.058441, 0.058441, 0.055989, 0.055989, 0.053485, 0.052509, 0.059518, 0.059030, 0.056707, 0.056219, 0.055730, 0.057195, 0.058955, 0.059443, 0.058955, 0.058955, 0.055328, 0.055328, 0.057109, 0.052226, 

0.009841, 0.009841, 0.005529, 0.009841, 0.013136, 0.017519, 0.041671, 0.055613, 0.013136, 0.013136, 0.017519, 0.009841, 0.013136, 0.017519, 0.055613, 0.007367, 0.007367, 0.013136, 0.017519, 0.007367, 0.009841, 0.009841, 0.009841, 0.023388, 0.023388, 0.007367, 0.009841, 0.007367, 0.007367, 0.009841, 0.009841, 0.009841, 0.009841, 0.013136, 0.007367, 0.031221, 0.031221, 

-0.593088, -0.593088, -0.069269, -0.069269, 0.229360, 0.229360, 0.872472, 0.872472, 0.872472, -0.335926, -0.335926, 0.512570, 0.512570, 0.484525, 0.484525, -0.186579, -0.186579, 0.348027, 0.348027, -0.165058, -0.165058, -0.654105, -0.654105, 0.380531, 0.380531, -0.350191, -0.350191, -0.350191, -0.350191, 0.248727, 0.248727, 0.248727, 0.248727, 0.293531, 0.293531, 0.640061, 0.640061, 

-0.060222, -0.060222, -0.334122, -0.334122, 0.887716, 0.887716, 0.413522, 0.413522, 0.413522, 0.609226, 0.609226, -0.371580, -0.371580, 0.864940, 0.864940, -0.429851, -0.429851, 0.271531, 0.271531, -0.144643, -0.144643, 0.595203, 0.595203, -0.703332, -0.703332, -0.155527, -0.155527, -0.155527, -0.155527, 0.567154, 0.567154, 0.567154, 0.567154, -0.232729, -0.232729, -0.729526, -0.729526, 

-0.802882, -0.802882, -0.939981, -0.939981, -0.399192, -0.399192, -0.260370, -0.260370, -0.260370, -0.718329, -0.718329, -0.774080, -0.774080, -0.130820, -0.130820, -0.883412, -0.883412, -0.897301, -0.897301, -0.975620, -0.975620, -0.466776, -0.466776, -0.600434, -0.600434, -0.923676, -0.923676, -0.923676, -0.923676, -0.785157, -0.785157, -0.785157, -0.785157, -0.927188, -0.927188, -0.241069, -0.241069, 

-1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, 


meas # 8
404488.600000
404487.800000
0.055629, 0.054653, 0.052096, 0.051607, 0.054687, 0.055175, 0.056307, 0.054354, 0.052401, 0.056735, 0.055758, 0.055316, 0.055316, 0.063647, 0.064624, 0.051473, 0.050985, 0.054607, 0.055096, 0.052942, 0.052454, 0.053043, 0.052554, 0.055747, 0.054770, 0.052637, 0.051172, 0.051661, 0.051172, 0.056400, 0.053959, 0.055912, 0.055912, 0.055548, 0.054572, 0.047579, 0.055879, 

0.009841, 0.009841, 0.005529, 0.009841, 0.013136, 0.017519, 0.041671, 0.055613, 0.013136, 0.013136, 0.017519, 0.009841, 0.013136, 0.023388, 0.055613, 0.007367, 0.009841, 0.013136, 0.013136, 0.007367, 0.007367, 0.009841, 0.009841, 0.017519, 0.023388, 0.007367, 0.007367, 0.009841, 0.009841, 0.009841, 0.013136, 0.007367, 0.009841, 0.009841, 0.009841, 0.031221, 0.023388, 

-0.593148, -0.593148, -0.069356, -0.069356, 0.229352, 0.229352, 0.872451, 0.872451, 0.872451, -0.335939, -0.335939, 0.512557, 0.512557, 0.484477, 0.484477, -0.186626, -0.186626, 0.348010, 0.348010, -0.165106, -0.165106, -0.654081, -0.654081, 0.380474, 0.380474, -0.350207, -0.350207, -0.350207, -0.350207, 0.248728, 0.248728, 0.248728, 0.248728, 0.293501, 0.293501, 0.640042, 0.640042, 

-0.060137, -0.060137, -0.334184, -0.334184, 0.887676, 0.887676, 0.413604, 0.413604, 0.413604, 0.609134, 0.609134, -0.371487, -0.371487, 0.864978, 0.864978, -0.429956, -0.429956, 0.271398, 0.271398, -0.144511, -0.144511, 0.595297, 0.595297, -0.703284, -0.703284, -0.155613, -0.155613, -0.155613, -0.155613, 0.567074, 0.567074, 0.567074, 0.567074, -0.232637, -0.232637, -0.729516, -0.729516, 

